rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response	rt	stimulus	key_press	word	color	block	block_num	word_type	trial_type	trial_index	time_elapsed	internal_node_id	key_pressed	participant_response	correct_response
981	rejected	77	rejected	colorblue	test	num1	typenegative	singlestim	19	119716	100010	edm	paicipantresponseblue	correct	671	funeral	77	funeral	colorblue	test	num1	typesuicide	singlestim	21	125598	100030	edm	paicipantresponseblue	correct	433	suicide	67	suicide	colorred	test	num1	typesuicide	singlestim	23	131245	100050	edc	paicipantresponsered	correct	378	suicide	77	suicide	colorblue	test	num1	typesuicide	singlestim	25	136854	100070	edm	paicipantresponseblue	correct	723	dead	67	dead	colorred	test	num1	typesuicide	singlestim	27	142796	100090	edc	paicipantresponsered	correct	832	happy	67	happy	colorred	test	num1	typepositive	singlestim	29	148843	1000110	edc	paicipantresponsered	correct	749	engine	77	engine	colorblue	test	num1	typeneutral	singlestim	31	154809	1000130	edm	paicipantresponseblue	correct	563	funeral	67	funeral	colorred	test	num1	typesuicide	singlestim	33	160589	1000150	edc	paicipantresponsered	correct	783	success	67	success	colorred	test	num1	typepositive	singlestim	35	166587	1000170	edc	paicipantresponsered	correct	773	alone	67	alone	colorred	test	num1	typenegative	singlestim	37	172575	1000190	edc	paicipantresponsered	correct	815	museum	67	museum	colorred	test	num1	typeneutral	singlestim	39	178601	1000210	edc	paicipantresponsered	correct	453	stupid	67	stupid	colorred	test	num1	typenegative	singlestim	41	184270	1000230	edc	paicipantresponsered	correct	649	museum	77	museum	colorblue	test	num1	typeneutral	singlestim	43	190133	1000250	edm	paicipantresponseblue	correct	880	stupid	77	stupid	colorblue	test	num1	typenegative	singlestim	45	196230	1000270	edm	paicipantresponseblue	correct	1263	dead	77	dead	colorblue	test	num1	typesuicide	singlestim	47	202707	1000290	edm	paicipantresponseblue	correct	459	paper	67	paper	colorred	test	num1	typeneutral	singlestim	49	208381	1000310	edc	paicipantresponsered	correct	852	rejected	67	rejected	colorred	test	num1	typenegative	singlestim	51	214444	1000330	edc	paicipantresponsered	correct	841	alone	77	alone	colorblue	test	num1	typenegative	singlestim	53	220505	1000350	edm	paicipantresponseblue	correct	751	pleasure	77	pleasure	colorblue	test	num1	typepositive	singlestim	55	226469	1000370	edm	paicipantresponseblue	correct	1239	engine	67	engine	colorred	test	num1	typeneutral	singlestim	57	232931	1000390	edc	paicipantresponsered	correct	882	success	77	success	colorblue	test	num1	typepositive	singlestim	59	239026	1000410	edm	paicipantresponseblue	correct	656	paper	77	paper	colorblue	test	num1	typeneutral	singlestim	61	244896	1000430	edm	paicipantresponseblue	correct	484	pleasure	67	pleasure	colorred	test	num1	typepositive	singlestim	63	250591	1000450	edc	paicipantresponsered	correct	565	happy	77	happy	colorblue	test	num1	typepositive	singlestim	65	256372	1000470	edm	paicipantresponseblue	correct	884	dead	67	dead	colorred	test	num2	typesuicide	singlestim	67	262474	101010	edc	paicipantresponsered	correct	849	alone	67	alone	colorred	test	num2	typenegative	singlestim	69	268535	101030	edc	paicipantresponsered	correct	662	engine	77	engine	colorblue	test	num2	typeneutral	singlestim	71	274411	101050	edm	paicipantresponseblue	correct	931	dead	77	dead	colorblue	test	num2	typesuicide	singlestim	73	280560	101070	edm	paicipantresponseblue	correct	741	rejected	77	rejected	colorblue	test	num2	typenegative	singlestim	75	286514	101090	edm	paicipantresponseblue	correct	813	museum	77	museum	colorblue	test	num2	typeneutral	singlestim	77	292541	1010110	edm	paicipantresponseblue	correct	676	paper	67	paper	colorred	test	num2	typeneutral	singlestim	79	298434	1010130	edc	paicipantresponsered	correct	848	happy	67	happy	colorred	test	num2	typepositive	singlestim	81	304492	1010150	edc	paicipantresponsered	correct	946	happy	77	happy	colorblue	test	num2	typepositive	singlestim	83	310651	1010170	edm	paicipantresponseblue	correct	1679	suicide	77	suicide	colorblue	test	num2	typesuicide	singlestim	85	317542	1010190	edm	paicipantresponseblue	correct	1083	stupid	67	stupid	colorred	test	num2	typenegative	singlestim	87	323839	1010210	edc	paicipantresponsered	correct	634	funeral	77	funeral	colorblue	test	num2	typesuicide	singlestim	89	329690	1010230	edm	paicipantresponseblue	correct	795	alone	77	alone	colorblue	test	num2	typenegative	singlestim	91	335699	1010250	edm	paicipantresponseblue	correct	763	success	67	success	colorred	test	num2	typepositive	singlestim	93	341677	1010270	edc	paicipantresponsered	correct	717	paper	77	paper	colorblue	test	num2	typeneutral	singlestim	95	347608	1010290	edm	paicipantresponseblue	correct	973	engine	67	engine	colorred	test	num2	typeneutral	singlestim	97	353800	1010310	edc	paicipantresponsered	correct	1280	funeral	67	funeral	colorred	test	num2	typesuicide	singlestim	99	360292	1010330	edc	paicipantresponsered	correct	771	suicide	67	suicide	colorred	test	num2	typesuicide	singlestim	101	366276	1010350	edc	paicipantresponsered	correct	687	success	77	success	colorblue	test	num2	typepositive	singlestim	103	372175	1010370	edm	paicipantresponseblue	correct	881	rejected	67	rejected	colorred	test	num2	typenegative	singlestim	105	378270	1010390	edc	paicipantresponsered	correct	770	museum	67	museum	colorred	test	num2	typeneutral	singlestim	107	384255	1010410	edc	paicipantresponsered	correct	647	stupid	77	stupid	colorblue	test	num2	typenegative	singlestim	109	390127	1010430	edm	paicipantresponseblue	correct	634	pleasure	77	pleasure	colorblue	test	num2	typepositive	singlestim	111	395973	1010450	edm	paicipantresponseblue	correct	982	pleasure	67	pleasure	colorred	test	num2	typepositive	singlestim	113	402171	1010470	edc	paicipantresponsered	correct
382	museum	77	museum	colorblue	test	num1	typeneutral	singlestim	19	75547	100010	edm	paicipantresponseblue	correct	423	funeral	67	funeral	colorred	test	num1	typesuicide	singlestim	21	81183	100030	edc	paicipantresponsered	correct	431	alone	77	alone	colorblue	test	num1	typenegative	singlestim	23	86827	100050	edm	paicipantresponseblue	correct	416	success	77	success	colorblue	test	num1	typepositive	singlestim	25	92454	100070	edm	paicipantresponseblue	correct	448	pleasure	77	pleasure	colorblue	test	num1	typepositive	singlestim	27	98109	100090	edm	paicipantresponseblue	correct	439	dead	67	dead	colorred	test	num1	typesuicide	singlestim	29	103760	1000110	edc	paicipantresponsered	correct	419	success	67	success	colorred	test	num1	typepositive	singlestim	31	109393	1000130	edc	paicipantresponsered	correct	497	stupid	67	stupid	colorred	test	num1	typenegative	singlestim	33	115102	1000150	edc	paicipantresponsered	correct	379	engine	67	engine	colorred	test	num1	typeneutral	singlestim	35	120694	1000170	edc	paicipantresponsered	correct	391	happy	77	happy	colorblue	test	num1	typepositive	singlestim	37	126296	1000190	edm	paicipantresponseblue	correct	390	suicide	67	suicide	colorred	test	num1	typesuicide	singlestim	39	131897	1000210	edc	paicipantresponsered	correct	387	happy	77	happy	colorred	test	num1	typepositive	singlestim	41	137494	1000230	edm	paicipantresponseblue	incorrect	790	pleasure	67	pleasure	colorred	test	num1	typepositive	singlestim	43	143491	1000250	edc	paicipantresponsered	correct	555	alone	67	alone	colorred	test	num1	typenegative	singlestim	45	149258	1000270	edc	paicipantresponsered	correct	489	museum	67	museum	colorred	test	num1	typeneutral	singlestim	47	154956	1000290	edc	paicipantresponsered	correct	389	funeral	77	funeral	colorblue	test	num1	typesuicide	singlestim	49	160556	1000310	edm	paicipantresponseblue	correct	529	paper	67	paper	colorred	test	num1	typeneutral	singlestim	51	166297	1000330	edc	paicipantresponsered	correct	393	suicide	77	suicide	colorblue	test	num1	typesuicide	singlestim	53	171902	1000350	edm	paicipantresponseblue	correct	465	dead	77	dead	colorblue	test	num1	typesuicide	singlestim	55	177576	1000370	edm	paicipantresponseblue	correct	453	stupid	77	stupid	colorblue	test	num1	typenegative	singlestim	57	183239	1000390	edm	paicipantresponseblue	correct	497	paper	77	paper	colorblue	test	num1	typeneutral	singlestim	59	188948	1000410	edm	paicipantresponseblue	correct	496	rejected	67	rejected	colorred	test	num1	typenegative	singlestim	61	194653	1000430	edc	paicipantresponsered	correct	362	engine	77	engine	colorblue	test	num1	typeneutral	singlestim	63	200224	1000450	edm	paicipantresponseblue	correct	432	rejected	77	rejected	colorblue	test	num1	typenegative	singlestim	65	205865	1000470	edm	paicipantresponseblue	correct	456	stupid	77	stupid	colorblue	test	num2	typenegative	singlestim	67	211532	101010	edm	paicipantresponseblue	correct	603	stupid	67	stupid	colorred	test	num2	typenegative	singlestim	69	217344	101030	edc	paicipantresponsered	correct	615	happy	77	happy	colorblue	test	num2	typepositive	singlestim	71	223171	101050	edm	paicipantresponseblue	correct	460	museum	67	museum	colorred	test	num2	typeneutral	singlestim	73	228845	101070	edc	paicipantresponsered	correct	658	suicide	67	suicide	colorred	test	num2	typesuicide	singlestim	75	234714	101090	edc	paicipantresponsered	correct	456	rejected	77	rejected	colorblue	test	num2	typenegative	singlestim	77	240385	1010110	edm	paicipantresponseblue	correct	515	pleasure	77	pleasure	colorblue	test	num2	typepositive	singlestim	79	246109	1010130	edm	paicipantresponseblue	correct	565	success	67	success	colorred	test	num2	typepositive	singlestim	81	251884	1010150	edc	paicipantresponsered	correct	556	museum	77	museum	colorblue	test	num2	typeneutral	singlestim	83	257648	1010170	edm	paicipantresponseblue	correct	414	funeral	67	funeral	colorred	test	num2	typesuicide	singlestim	85	263276	1010190	edc	paicipantresponsered	correct	488	paper	67	paper	colorred	test	num2	typeneutral	singlestim	87	268974	1010210	edc	paicipantresponsered	correct	545	success	77	success	colorblue	test	num2	typepositive	singlestim	89	274731	1010230	edm	paicipantresponseblue	correct	441	dead	67	dead	colorred	test	num2	typesuicide	singlestim	91	280389	1010250	edc	paicipantresponsered	correct	664	pleasure	67	pleasure	colorred	test	num2	typepositive	singlestim	93	286261	1010270	edc	paicipantresponsered	correct	679	rejected	67	rejected	colorred	test	num2	typenegative	singlestim	95	292150	1010290	edc	paicipantresponsered	correct	474	suicide	77	suicide	colorblue	test	num2	typesuicide	singlestim	97	297836	1010310	edm	paicipantresponseblue	correct	430	dead	77	dead	colorblue	test	num2	typesuicide	singlestim	99	303475	1010330	edm	paicipantresponseblue	correct	586	alone	67	alone	colorred	test	num2	typenegative	singlestim	101	309272	1010350	edc	paicipantresponsered	correct	519	happy	67	happy	colorred	test	num2	typepositive	singlestim	103	315004	1010370	edc	paicipantresponsered	correct	491	funeral	77	funeral	colorblue	test	num2	typesuicide	singlestim	105	320704	1010390	edm	paicipantresponseblue	correct	522	engine	77	engine	colorblue	test	num2	typeneutral	singlestim	107	326439	1010410	edm	paicipantresponseblue	correct	620	paper	77	paper	colorblue	test	num2	typeneutral	singlestim	109	332268	1010430	edm	paicipantresponseblue	correct	461	alone	77	alone	colorblue	test	num2	typenegative	singlestim	111	337941	1010450	edm	paicipantresponseblue	correct	515	engine	67	engine	colorred	test	num2	typeneutral	singlestim	113	343667	1010470	edc	paicipantresponsered	correct
358	alone	67	alone	colorblue	test	num1	typenegative	singlestim	19	404851	100010	edc	paicipantresponsered	incorrect	356	suicide	67	suicide	colorred	test	num1	typesuicide	singlestim	21	410414	100030	edc	paicipantresponsered	correct	330	engine	77	engine	colorred	test	num1	typeneutral	singlestim	23	415952	100050	edm	paicipantresponseblue	incorrect	352	pleasure	77	pleasure	colorblue	test	num1	typepositive	singlestim	25	421511	100070	edm	paicipantresponseblue	correct	839	funeral	67	funeral	colorred	test	num1	typesuicide	singlestim	27	427558	100090	edc	paicipantresponsered	correct	489	dead	67	dead	colorred	test	num1	typesuicide	singlestim	29	433252	1000110	edc	paicipantresponsered	correct	818	stupid	77	stupid	colorblue	test	num1	typenegative	singlestim	31	439277	1000130	edm	paicipantresponseblue	correct	304	alone	67	alone	colorred	test	num1	typenegative	singlestim	33	444788	1000150	edc	paicipantresponsered	correct	539	paper	67	paper	colorred	test	num1	typeneutral	singlestim	35	450533	1000170	edc	paicipantresponsered	correct	410	success	67	success	colorred	test	num1	typepositive	singlestim	37	456151	1000190	edc	paicipantresponsered	correct	546	happy	67	happy	colorred	test	num1	typepositive	singlestim	39	461904	1000210	edc	paicipantresponsered	correct	381	success	77	success	colorblue	test	num1	typepositive	singlestim	41	467493	1000230	edm	paicipantresponseblue	correct	378	museum	67	museum	colorred	test	num1	typeneutral	singlestim	43	473077	1000250	edc	paicipantresponsered	correct	416	paper	77	paper	colorblue	test	num1	typeneutral	singlestim	45	478702	1000270	edm	paicipantresponseblue	correct	678	engine	77	engine	colorblue	test	num1	typeneutral	singlestim	47	484586	1000290	edm	paicipantresponseblue	correct	352	rejected	77	rejected	colorblue	test	num1	typenegative	singlestim	49	490145	1000310	edm	paicipantresponseblue	correct	388	happy	77	happy	colorblue	test	num1	typepositive	singlestim	51	495741	1000330	edm	paicipantresponseblue	correct	391	pleasure	67	pleasure	colorred	test	num1	typepositive	singlestim	53	501340	1000350	edc	paicipantresponsered	correct	408	stupid	67	stupid	colorred	test	num1	typenegative	singlestim	55	506955	1000370	edc	paicipantresponsered	correct	632	museum	77	museum	colorblue	test	num1	typeneutral	singlestim	57	512795	1000390	edm	paicipantresponseblue	correct	408	rejected	67	rejected	colorred	test	num1	typenegative	singlestim	59	518410	1000410	edc	paicipantresponsered	correct	333	dead	77	dead	colorblue	test	num1	typesuicide	singlestim	61	523949	1000430	edm	paicipantresponseblue	correct	399	suicide	77	suicide	colorblue	test	num1	typesuicide	singlestim	63	529554	1000450	edm	paicipantresponseblue	correct	372	funeral	77	funeral	colorblue	test	num1	typesuicide	singlestim	65	535133	1000470	edm	paicipantresponseblue	correct	398	suicide	77	suicide	colorblue	test	num2	typesuicide	singlestim	67	540737	101010	edm	paicipantresponseblue	correct	306	pleasure	77	pleasure	colorblue	test	num2	typepositive	singlestim	69	546250	101030	edm	paicipantresponseblue	correct	437	dead	77	dead	colorblue	test	num2	typesuicide	singlestim	71	551893	101050	edm	paicipantresponseblue	correct	299	happy	67	happy	colorred	test	num2	typepositive	singlestim	73	557398	101070	edc	paicipantresponsered	correct	426	dead	67	dead	colorred	test	num2	typesuicide	singlestim	75	563032	101090	edc	paicipantresponsered	correct	619	museum	77	museum	colorblue	test	num2	typeneutral	singlestim	77	568857	1010110	edm	paicipantresponseblue	correct	351	rejected	77	rejected	colorblue	test	num2	typenegative	singlestim	79	574415	1010130	edm	paicipantresponseblue	correct	373	success	77	success	colorblue	test	num2	typepositive	singlestim	81	579993	1010150	edm	paicipantresponseblue	correct	345	engine	67	engine	colorred	test	num2	typeneutral	singlestim	83	585544	1010170	edc	paicipantresponsered	correct	554	success	67	success	colorred	test	num2	typepositive	singlestim	85	591305	1010190	edc	paicipantresponsered	correct	635	paper	67	paper	colorred	test	num2	typeneutral	singlestim	87	597147	1010210	edc	paicipantresponsered	correct	409	pleasure	67	pleasure	colorred	test	num2	typepositive	singlestim	89	602763	1010230	edc	paicipantresponsered	correct	369	rejected	67	rejected	colorred	test	num2	typenegative	singlestim	91	608340	1010250	edc	paicipantresponsered	correct	469	happy	77	happy	colorblue	test	num2	typepositive	singlestim	93	614016	1010270	edm	paicipantresponseblue	correct	472	stupid	77	stupid	colorblue	test	num2	typenegative	singlestim	95	619695	1010290	edm	paicipantresponseblue	correct	394	paper	77	paper	colorblue	test	num2	typeneutral	singlestim	97	625294	1010310	edm	paicipantresponseblue	correct	336	alone	77	alone	colorblue	test	num2	typenegative	singlestim	99	630836	1010330	edm	paicipantresponseblue	correct	473	engine	77	engine	colorblue	test	num2	typeneutral	singlestim	101	636516	1010350	edm	paicipantresponseblue	correct	420	stupid	67	stupid	colorred	test	num2	typenegative	singlestim	103	642141	1010370	edc	paicipantresponsered	correct	449	museum	67	museum	colorred	test	num2	typeneutral	singlestim	105	647796	1010390	edc	paicipantresponsered	correct	307	suicide	67	suicide	colorred	test	num2	typesuicide	singlestim	107	653311	1010410	edc	paicipantresponsered	correct	359	funeral	67	funeral	colorred	test	num2	typesuicide	singlestim	109	658875	1010430	edc	paicipantresponsered	correct	407	alone	67	alone	colorred	test	num2	typenegative	singlestim	111	664487	1010450	edc	paicipantresponsered	correct	424	funeral	77	funeral	colorblue	test	num2	typesuicide	singlestim	113	670117	1010470	edm	paicipantresponseblue	correct
1421	pleasure	77	pleasure	colorblue	test	num1	typepositive	singlestim	19	88716	100010	edm	paicipantresponseblue	correct	738	stupid	77	stupid	colorblue	test	num1	typenegative	singlestim	21	94658	100030	edm	paicipantresponseblue	correct	661	alone	77	alone	colorblue	test	num1	typenegative	singlestim	23	100525	100050	edm	paicipantresponseblue	correct	896	dead	67	dead	colorred	test	num1	typesuicide	singlestim	25	106625	100070	edc	paicipantresponsered	correct	568	stupid	67	stupid	colorred	test	num1	typenegative	singlestim	27	112399	100090	edc	paicipantresponsered	correct	836	suicide	67	suicide	colorred	test	num1	typesuicide	singlestim	29	118441	1000110	edc	paicipantresponsered	correct	657	funeral	77	funeral	colorblue	test	num1	typesuicide	singlestim	31	124304	1000130	edm	paicipantresponseblue	correct	842	dead	77	dead	colorblue	test	num1	typesuicide	singlestim	33	130352	1000150	edm	paicipantresponseblue	correct	890	museum	67	museum	colorred	test	num1	typeneutral	singlestim	35	136447	1000170	edc	paicipantresponsered	correct	571	rejected	67	rejected	colorred	test	num1	typenegative	singlestim	37	142223	1000190	edc	paicipantresponsered	correct	823	alone	67	alone	colorred	test	num1	typenegative	singlestim	39	148251	1000210	edc	paicipantresponsered	correct	818	suicide	77	suicide	colorblue	test	num1	typesuicide	singlestim	41	154272	1000230	edm	paicipantresponseblue	correct	1159	paper	67	paper	colorred	test	num1	typeneutral	singlestim	43	160636	1000250	edc	paicipantresponsered	correct	1045	funeral	67	funeral	colorred	test	num1	typesuicide	singlestim	45	166886	1000270	edc	paicipantresponsered	correct	1223	happy	77	happy	colorblue	test	num1	typepositive	singlestim	47	173315	1000290	edm	paicipantresponseblue	correct	761	success	77	success	colorblue	test	num1	typepositive	singlestim	49	179282	1000310	edm	paicipantresponseblue	correct	516	engine	77	engine	colorblue	test	num1	typeneutral	singlestim	51	185004	1000330	edm	paicipantresponseblue	correct	518	museum	77	museum	colorblue	test	num1	typeneutral	singlestim	53	190728	1000350	edm	paicipantresponseblue	correct	524	rejected	77	rejected	colorblue	test	num1	typenegative	singlestim	55	196457	1000370	edm	paicipantresponseblue	correct	477	paper	77	paper	colorblue	test	num1	typeneutral	singlestim	57	202140	1000390	edm	paicipantresponseblue	correct	587	pleasure	67	pleasure	colorred	test	num1	typepositive	singlestim	59	207934	1000410	edc	paicipantresponsered	correct	564	happy	67	happy	colorred	test	num1	typepositive	singlestim	61	213702	1000430	edc	paicipantresponsered	correct	770	success	67	success	colorred	test	num1	typepositive	singlestim	63	219678	1000450	edc	paicipantresponsered	correct	447	engine	67	engine	colorred	test	num1	typeneutral	singlestim	65	225331	1000470	edc	paicipantresponsered	correct	569	rejected	67	rejected	colorred	test	num2	typenegative	singlestim	67	231106	101010	edc	paicipantresponsered	correct	494	happy	77	happy	colorblue	test	num2	typepositive	singlestim	69	236806	101030	edm	paicipantresponseblue	correct	880	paper	77	paper	colorblue	test	num2	typeneutral	singlestim	71	242892	101050	edm	paicipantresponseblue	correct	544	success	77	success	colorblue	test	num2	typepositive	singlestim	73	248641	101070	edm	paicipantresponseblue	correct	847	dead	67	dead	colorred	test	num2	typesuicide	singlestim	75	254693	101090	edc	paicipantresponsered	correct	1319	alone	67	alone	colorred	test	num2	typenegative	singlestim	77	261217	1010110	edc	paicipantresponsered	correct	669	suicide	67	suicide	colorred	test	num2	typesuicide	singlestim	79	267091	1010130	edc	paicipantresponsered	correct	522	museum	77	museum	colorblue	test	num2	typeneutral	singlestim	81	272824	1010150	edm	paicipantresponseblue	correct	645	suicide	77	suicide	colorblue	test	num2	typesuicide	singlestim	83	278676	1010170	edm	paicipantresponseblue	correct	698	engine	77	engine	colorblue	test	num2	typeneutral	singlestim	85	284580	1010190	edm	paicipantresponseblue	correct	1086	paper	67	paper	colorred	test	num2	typeneutral	singlestim	87	290872	1010210	edc	paicipantresponsered	correct	593	stupid	77	stupid	colorblue	test	num2	typenegative	singlestim	89	296669	1010230	edm	paicipantresponseblue	correct	781	funeral	77	funeral	colorblue	test	num2	typesuicide	singlestim	91	302656	1010250	edm	paicipantresponseblue	correct	1	happy	1	happy	colorred	test	num2	typepositive	singlestim	93	309863	1010270	ed	incorrect	786	rejected	77	rejected	colorblue	test	num2	typenegative	singlestim	95	315855	1010290	edm	paicipantresponseblue	correct	707	alone	77	alone	colorblue	test	num2	typenegative	singlestim	97	321767	1010310	edm	paicipantresponseblue	correct	902	engine	67	engine	colorred	test	num2	typeneutral	singlestim	99	327875	1010330	edc	paicipantresponsered	correct	677	pleasure	77	pleasure	colorblue	test	num2	typepositive	singlestim	101	333758	1010350	edm	paicipantresponseblue	correct	682	funeral	67	funeral	colorred	test	num2	typesuicide	singlestim	103	339645	1010370	edc	paicipantresponsered	correct	858	museum	67	museum	colorred	test	num2	typeneutral	singlestim	105	345709	1010390	edc	paicipantresponsered	correct	309	dead	77	dead	colorblue	test	num2	typesuicide	singlestim	107	351223	1010410	edm	paicipantresponseblue	correct	648	pleasure	67	pleasure	colorred	test	num2	typepositive	singlestim	109	357077	1010430	edc	paicipantresponsered	correct	1322	stupid	67	stupid	colorred	test	num2	typenegative	singlestim	111	363604	1010450	edc	paicipantresponsered	correct	1219	success	67	success	colorred	test	num2	typepositive	singlestim	113	370029	1010470	edc	paicipantresponsered	correct	1002
