"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"317","Subject196","negative",485.1875,253.031544476178,1117.76636119044,-147.391361190445,1,0,"Subject196","neutral",440.3125,327.496304050392,1259.05326012598,-378.428260125979,1,0,"Subject196","positive",501,246.886208606313,1118.21552151578,-116.215521515783,1,0,"Subject196","suicide",357.9375,58.5553513068333,504.325878267083,211.549121732917,0,0
"321","Subject197","negative",379.3125,82.1305617091876,584.638904272969,173.986095727031,0,0,"Subject197","neutral",396,97.1548592025467,638.887148006367,153.112851993633,1,0,"Subject197","positive",337.8125,34.5547271247606,424.199317811902,251.425682188098,0,0,"Subject197","suicide",396.4,61.267329909877,549.568324774693,243.231675225307,1,0
"325","Subject198","negative",404.875,197.745922840396,899.239807100991,-89.489807100991,1,0,"Subject198","neutral",369.875,68.0919721161509,540.104930290377,199.645069709623,1,0,"Subject198","positive",334.25,62.9269417658287,491.567354414572,176.932645585428,0,0,"Subject198","suicide",427.5,159.120499412657,825.301248531642,29.6987514683578,1,0
"329","Subject199","negative",327.6875,59.8940383789016,477.422595947254,177.952404052746,1,0,"Subject199","neutral",317.0625,47.5485278426157,435.933819606539,198.191180393461,1,0,"Subject199","positive",345.1875,35.3576370816829,433.581592704207,256.793407295793,0,0,"Subject199","suicide",329,44.8508639827596,441.127159956899,216.872840043101,0,0
"333","Subject20","negative",381.0625,77.6337287094555,575.146821773639,186.978178226361,0,0,"Subject20","neutral",390.125,55.3592810646959,528.52320266174,251.72679733826,0,0,"Subject20","positive",395.125,61.9385448112347,549.971362028087,240.278637971913,0,0,"Subject20","suicide",410.3125,95.7787163204853,649.759290801213,170.865709198787,1,0
"337","Subject200","negative",447.3125,57.7035166461571,591.571291615393,303.053708384607,0,0,"Subject200","neutral",462.75,66.7667581959765,629.666895489941,295.833104510059,0,0,"Subject200","positive",472.125,74.787588096778,659.093970241945,285.156029758055,0,0,"Subject200","suicide",461.9375,56.9344286584723,604.273571646181,319.601428353819,1,0
"341","Subject201","negative",521,86.8646456659248,738.161614164812,303.838385835188,0,0,"Subject201","neutral",636.25,195.807899057554,1125.76974764389,146.730252356115,1,0,"Subject201","positive",533.8125,60.1123600712311,684.093400178078,383.531599821922,0,0,"Subject201","suicide",554.375,120.650390246641,856.000975616601,252.749024383399,1,0
"345","Subject202","negative",358.125,63.6468119128261,517.242029782065,199.007970217935,1,0,"Subject202","neutral",339.5625,47.9346343124329,459.399085781082,219.725914218918,0,0,"Subject202","positive",359.875,58.9359822179965,507.214955544991,212.535044455009,0,0,"Subject202","suicide",362.333333333333,53.088425785485,495.054397797046,229.612268869621,0,0
"349","Subject203","negative",412.3125,96.0837958936539,652.521989734135,172.103010265865,1,0,"Subject203","neutral",395.9375,68.1493152325588,566.310788081397,225.564211918603,0,0,"Subject203","positive",359.4375,32.7209795085661,441.239948771415,277.635051228585,0,0,"Subject203","suicide",361.3125,32.7123192900371,443.093298225093,279.531701774907,0,0
"353","Subject204","negative",313.1875,28.2659247151053,383.852311787763,242.522688212237,0,0,"Subject204","neutral",311.25,28.3537181571189,382.134295392797,240.365704607203,0,0,"Subject204","positive",320.3125,44.7015566470192,432.066391617548,208.558608382452,0,0,"Subject204","suicide",323.8125,46.5377534911173,440.156883727793,207.468116272207,0,0
"357","Subject205","negative",439.4375,77.0332990768711,632.020747692178,246.854252307822,1,0,"Subject205","neutral",463.875,102.618305709394,720.420764273485,207.329235726515,1,0,"Subject205","positive",479.0625,135.690072714747,818.287681786868,139.837318213132,1,0,"Subject205","suicide",477.9375,87.0505360887188,695.563840221797,260.311159778203,0,0
"361","Subject206","negative",438.375,177.945263119496,883.23815779874,-6.48815779874008,1,0,"Subject206","neutral",404.625,63.5,563.375,245.875,0,0,"Subject206","positive",382.5625,52.7863224077349,514.528306019337,250.596693980663,0,0,"Subject206","suicide",408.375,50.6357910309826,534.964477577456,281.785522422544,0,0
"365","Subject207","negative",508.5,191.578356467182,987.445891167955,29.5541088320449,1,0,"Subject207","neutral",492.0625,134.916501955839,829.353754889598,154.771245110402,1,0,"Subject207","positive",438.8125,57.172509419592,581.74377354898,295.88122645102,0,0,"Subject207","suicide",523.875,219.701274461483,1073.12818615371,-25.3781861537082,1,0
"369","Subject208","negative",408.375,92.2849753029531,639.087438257383,177.662561742617,1,0,"Subject208","neutral",417.9375,79.4795309078591,616.636327269648,219.238672730352,1,0,"Subject208","positive",399.5625,54.0221790872354,534.617947718089,264.507052281912,1,0,"Subject208","suicide",425.5,108.29835332697,696.245883317426,154.754116682574,1,0
"373","Subject209","negative",262.5,124.761685868978,574.404214672445,-49.4042146724452,1,0,"Subject209","neutral",231.352941176471,106.274374366819,497.038877093518,-34.3329947405772,0,0,"Subject209","positive",294,154.894685629829,681.236714074573,-93.2367140745732,1,0,"Subject209","suicide",328.62962962963,248.089802002319,948.854134635427,-291.594875376168,1,0
"377","Subject21","negative",449.9375,123.425804298237,758.502010745592,141.372989254408,1,0,"Subject21","neutral",379,59.9466429418696,528.866607354674,229.133392645326,0,0,"Subject21","positive",433.8125,146.292045238284,799.542613095709,68.0823869042911,1,0,"Subject21","suicide",385.625,115.609616093703,674.649040234257,96.6009597657431,1,0
"381","Subject210","negative",302.125,42.860821270713,409.277053176782,194.972946823218,0,0,"Subject210","neutral",321.5,42.9573431828987,428.893357957247,214.106642042753,1,0,"Subject210","positive",326.625,36.9339500550194,418.959875137548,234.290124862452,0,0,"Subject210","suicide",318.3125,77.1619239003279,511.21730975082,125.40769024918,1,0
"385","Subject212","negative",321.6875,79.1190821904973,519.485205476243,123.889794523757,1,0,"Subject212","neutral",426.466666666667,272.566863793263,1107.88382614982,-254.950492816491,1,0,"Subject212","positive",355.625,191.778300823286,835.070752058214,-123.820752058214,1,0,"Subject212","suicide",315.933333333333,61.3356883605839,469.272554234793,162.594112431874,0,0
"389","Subject213","negative",398.625,39.212030466852,496.65507616713,300.59492383287,0,0,"Subject213","neutral",391.25,44.3057558337514,502.014389584379,280.485610415621,1,0,"Subject213","positive",376.9375,34.8988419101074,464.184604775268,289.690395224732,0,0,"Subject213","suicide",396.125,48.1883457556562,516.59586438914,275.65413561086,1,0
"393","Subject214","negative",382.555555555556,53.9904373038544,517.531648815192,247.579462295919,1,0,"Subject214","neutral",441.214285714286,167.202329671626,859.22010989335,23.2084615352211,1,0,"Subject214","positive",411.944444444444,89.3383997685352,635.290443865783,188.598445023106,1,0,"Subject214","suicide",382.652173913043,53.1640759567211,515.562363804846,249.741984021241,0,0
"397","Subject215","negative",329.9375,42.6074621789814,436.456155447454,223.418844552546,1,0,"Subject215","neutral",353.9375,44.8946451892279,466.17411297307,241.70088702693,0,0,"Subject215","positive",331.6875,38.0801238618434,426.887809654608,236.487190345392,0,0,"Subject215","suicide",340.1875,52.1845682809264,470.648920702316,209.726079297684,1,0
"401","Subject217","negative",690.875,178.338956297645,1136.72239074411,245.027609255887,1,0,"Subject217","neutral",581.5,90.5023019965054,807.755754991264,355.244245008736,0,0,"Subject217","positive",646.625,192.856034388349,1128.76508597087,164.484914029128,1,0,"Subject217","suicide",593,96.3521319604986,833.880329901246,352.119670098754,0,0
"405","Subject219","negative",322.9375,54.4052310597673,458.950577649418,186.924422350582,1,0,"Subject219","neutral",329.4,58.4414236650683,475.503559162671,183.296440837329,1,0,"Subject219","positive",321.5,44.2010557943284,432.002639485821,210.997360514179,0,0,"Subject219","suicide",315.6875,50.1274625330267,441.006156332567,190.368843667433,1,0
"409","Subject22","negative",299.125,21.1750639511037,352.062659877759,246.187340122241,0,0,"Subject22","neutral",306.5,38.5036794778542,402.759198694636,210.240801305364,1,0,"Subject22","positive",329.625,129.531913699546,653.454784248865,5.79521575113472,1,0,"Subject22","suicide",309.375,28.6679263289133,381.044815822283,237.705184177717,1,0
"413","Subject220","negative",565.625,206.437036405777,1081.71759101444,49.5324089855582,1,0,"Subject220","neutral",578.375,128.377503221294,899.318758053235,257.431241946765,1,0,"Subject220","positive",555.625,130.920268356991,882.925670892479,228.324329107521,0,0,"Subject220","suicide",505.125,129.264006333292,828.28501583323,181.96498416677,0,0
"417","Subject221","negative",442.6875,193.951443665676,927.566109164191,-42.1911091641907,1,0,"Subject221","neutral",384.625,48.6893212111239,506.34830302781,262.90169697219,0,0,"Subject221","positive",385.75,106.127282072048,651.06820518012,120.431794819881,1,0,"Subject221","suicide",399.5625,59.9432717936995,549.420679484249,249.704320515751,0,0
"421","Subject222","negative",324.5,57.2724482917688,467.681120729422,181.318879270578,1,0,"Subject222","neutral",323.1875,51.6671639761012,452.355409940253,194.019590059747,1,0,"Subject222","positive",309.1875,35.5625622436479,398.09390560912,220.28109439088,0,0,"Subject222","suicide",308.75,53.287271776038,441.968179440095,175.531820559905,1,0
"425","Subject223","negative",371.3125,77.3819261843488,564.767315460872,177.857684539128,1,0,"Subject223","neutral",378.0625,52.9067969798462,510.329492449616,245.795507550384,0,0,"Subject223","positive",370.25,75.7676272119784,559.669068029946,180.830931970054,1,0,"Subject223","suicide",371.375,83.8489713711504,580.997428427876,161.752571572124,1,0
"429","Subject224","negative",348.5,47.2496913570166,466.624228392542,230.375771607458,0,0,"Subject224","neutral",340.6875,21.4964144296981,394.428536074245,286.946463925755,0,0,"Subject224","positive",337.9375,39.1074907573131,435.706226893283,240.168773106717,0,0,"Subject224","suicide",343.5625,47.0743649275626,461.248412318906,225.876587681094,0,0
"433","Subject225","negative",402.75,43.9370762189141,512.592690547285,292.907309452715,0,0,"Subject225","neutral",399.5625,72.3859735492082,580.527433873021,218.59756612698,0,0,"Subject225","positive",408.75,61.0568041526359,561.39201038159,256.10798961841,0,0,"Subject225","suicide",438.0625,99.6296266177887,687.136566544472,188.988433455528,1,0
"437","Subject226","negative",453.625,49.7739891911428,578.059972977857,329.190027022143,0,0,"Subject226","neutral",440.625,49.1241624186442,563.43540604661,317.81459395339,0,0,"Subject226","positive",446.25,66.4725507258447,612.431376814612,280.068623185388,0,0,"Subject226","suicide",407.375,39.0467668315829,504.991917078957,309.758082921043,0,0
"441","Subject227","negative",651.875,215.475868718518,1190.56467179629,113.185328203705,0,0,"Subject227","neutral",602.5625,213.921471183547,1137.36617795887,67.7588220411313,1,0,"Subject227","positive",525,133.202102085515,858.005255213788,191.994744786212,0,0,"Subject227","suicide",701.333333333333,263.647401619952,1360.45183738321,42.2148292834528,0,0
"445","Subject228","negative",524.5625,111.416915980773,803.104789951933,246.020210048067,0,0,"Subject228","neutral",577.6875,170.187237574776,1003.15559393694,152.219406063059,1,0,"Subject228","positive",536.133333333333,93.0720662917157,768.813499062623,303.453167604044,0,0,"Subject228","suicide",544,147.516778706695,912.791946766737,175.208053233263,1,0
"449","Subject229","negative",326.466666666667,52.1643921609733,456.8776470691,196.055686264233,0,0,"Subject229","neutral",346.0625,50.6339395399305,472.647348849826,219.477651150174,0,0,"Subject229","positive",320.9375,31.2398650231826,399.037162557956,242.837837442044,0,0,"Subject229","suicide",358.1875,53.6733562083336,492.370890520834,224.004109479166,1,0
"453","Subject23","negative",356.5625,49.2340921855307,479.647730463827,233.477269536173,0,0,"Subject23","neutral",360.5,33.4763598180368,444.190899545092,276.809100454908,0,0,"Subject23","positive",385.25,66.3179211576077,551.044802894019,219.455197105981,0,0,"Subject23","suicide",360.5,38.6402208413289,457.100552103322,263.899447896678,0,0
"457","Subject230","negative",333.625,43.0640995106907,441.285248776727,225.964751223273,0,0,"Subject230","neutral",359.25,45.3659196607615,472.664799151904,245.835200848096,0,0,"Subject230","positive",339.625,29.7923368222993,414.105842055748,265.144157944252,0,0,"Subject230","suicide",350.25,46.4808204173148,466.452051043287,234.047948956713,0,0
"461","Subject231","negative",387.5625,58.0975831396338,532.806457849085,242.318542150915,1,0,"Subject231","neutral",405.6875,60.3851181997684,556.650295499421,254.724704500579,0,0,"Subject231","positive",386.6875,54.3049644753283,522.449911188321,250.925088811679,0,0,"Subject231","suicide",408.533333333333,39.5760870560325,507.473550973415,309.593115693252,0,0
"465","Subject232","negative",446.8125,59.0313123124781,594.390780781195,299.234219218805,0,0,"Subject232","neutral",461.2,89.4636398607996,684.859099651999,237.540900348001,0,0,"Subject232","positive",489.3125,72.3673211240175,670.230802810044,308.394197189956,0,0,"Subject232","suicide",425.625,51.7453701632652,554.988425408163,296.261574591837,0,0
"469","Subject233","negative",426.733333333333,100.961425920049,679.136898133456,174.329768533211,1,0,"Subject233","neutral",448.9375,105.234005118751,712.022512796878,185.852487203122,0,0,"Subject233","positive",436,65.0425501755069,598.606375438767,273.393624561233,0,0,"Subject233","suicide",398.1875,80.7698118110968,600.112029527742,196.262970472258,0,0
"473","Subject234","negative",415.625,49.6600107396954,539.775026849239,291.474973150761,0,0,"Subject234","neutral",431.5,34.0959430626773,516.739857656693,346.260142343307,0,0,"Subject234","positive",416.8,33.2977905744939,500.044476436235,333.555523563765,0,0,"Subject234","suicide",425.6875,56.9639871614807,568.097467903702,283.277532096298,0,0
"477","Subject236","negative",364.75,69.4574210098052,538.393552524513,191.106447475487,0,0,"Subject236","neutral",340.4375,51.8510285979619,470.065071494905,210.809928505095,1,0,"Subject236","positive",379.5625,99.7850815502999,629.02520387575,130.09979612425,1,0,"Subject236","suicide",378.75,87.3403305084961,597.10082627124,160.39917372876,0,0
"481","Subject237","negative",349.6875,36.1417925214933,440.041981303733,259.333018696267,0,0,"Subject237","neutral",346.8125,31.711656637058,426.091641592645,267.533358407355,0,0,"Subject237","positive",367.5,37.3755713445739,460.938928361435,274.061071638565,1,0,"Subject237","suicide",364.0625,44.7771798278245,476.005449569561,252.119550430439,1,0
"485","Subject238","negative",384.6875,36.6419045174601,476.29226129365,293.08273870635,0,0,"Subject238","neutral",385.125,57.4907238894531,528.851809723633,241.398190276367,0,0,"Subject238","positive",386.8125,81.3201235857398,590.11280896435,183.51219103565,1,0,"Subject238","suicide",403.125,68.5340547951649,574.460136987912,231.789863012088,0,0
"489","Subject239","negative",281.071428571429,18.4660365399429,327.236519921286,234.906337221571,0,0,"Subject239","neutral",272.625,26.7004993711104,339.376248427776,205.873751572224,0,0,"Subject239","positive",299.8,35.7075422204969,389.068855551242,210.531144448758,0,0,"Subject239","suicide",288.125,30.5458671508929,364.489667877232,211.760332122768,0,0
"493","Subject24","negative",329.5625,54.014774213481,464.599435533702,194.525564466297,1,0,"Subject24","neutral",330.9375,42.0435785822282,436.046446455571,225.828553544429,0,0,"Subject24","positive",313.5,51.0659704043048,441.164926010762,185.835073989238,0,0,"Subject24","suicide",325,44.7037869920275,436.759467480069,213.240532519931,0,0
"497","Subject240","negative",374.6875,66.006786267272,539.70446566818,209.67053433182,1,0,"Subject240","neutral",336.4375,57.0157507477831,478.976876869458,193.898123130542,0,0,"Subject240","positive",356.875,57.9435069701515,501.733767425379,212.016232574621,0,0,"Subject240","suicide",360.1875,71.9233098515356,539.995774628839,180.379225371161,1,0
"501","Subject241","negative",637.5,368.826788614927,1559.56697153732,-284.566971537317,1,0,"Subject241","neutral",543.875,213.138413556387,1076.72103389097,11.0289661090331,1,0,"Subject241","positive",488.1875,83.4283874549505,696.758468637376,279.616531362624,0,0,"Subject241","suicide",555.4375,275.719415046045,1244.73603761511,-133.861037615113,1,0
"505","Subject242","negative",385.5625,127.407466421713,704.081166054283,67.0438339457168,1,0,"Subject242","neutral",432.333333333333,302.741914287841,1189.18811905294,-324.52145238627,1,0,"Subject242","positive",333.2,51.0044815958083,460.711203989521,205.688796010479,1,0,"Subject242","suicide",322,41.4712751994277,425.678187998569,218.321812001431,0,1
"509","Subject243","negative",464.625,141.7226752029,818.93168800725,110.31831199275,0,0,"Subject243","neutral",383.4375,89.8197964445107,607.986991111277,158.888008888723,1,0,"Subject243","positive",372.1875,57.2144722367806,515.223680591951,229.151319408049,0,0,"Subject243","suicide",438,132.231110812345,768.577777030863,107.422222969137,1,0
"513","Subject244","negative",375.4375,44.0272169610269,485.505542402567,265.369457597433,0,0,"Subject244","neutral",436.0625,148.167233782192,806.480584455479,65.6444155445206,0,0,"Subject244","positive",401.3125,48.7971566794624,523.305391698656,279.319608301344,0,0,"Subject244","suicide",428,188.478115440494,899.195288601234,-43.1952886012338,1,0
"517","Subject245","negative",455.444444444444,83.7781461825086,664.889809900716,245.999078988173,0,0,"Subject245","neutral",446.5,78.6119159754635,643.029789938659,249.970210061341,0,0,"Subject245","positive",429.833333333333,117.130722104007,722.66013859335,137.006528073316,1,0,"Subject245","suicide",463.3,135.771908401963,802.729771004908,123.870228995092,1,0
"521","Subject246","negative",417.25,63.1901891119183,575.225472779796,259.274527220204,0,0,"Subject246","neutral",388.75,59.0271124145507,536.317781036377,241.182218963623,0,0,"Subject246","positive",410.5,54.6137955709605,547.034488927401,273.965511072599,0,0,"Subject246","suicide",403.625,57.7267990913521,547.94199772838,259.30800227162,1,0
"525","Subject247","negative",299.4375,26.2372985143923,365.030746285981,233.844253714019,0,0,"Subject247","neutral",301.5,24,361.5,241.5,0,0,"Subject247","positive",315.2,56.2522380507148,455.830595126787,174.569404873213,1,0,"Subject247","suicide",297.5625,47.8413611149739,417.165902787435,177.959097212565,1,0
"529","Subject248","negative",400.75,212.729092196311,932.572730490778,-131.072730490778,1,0,"Subject248","neutral",357.125,80.2029716822679,557.63242920567,156.61757079433,0,0,"Subject248","positive",330.0625,54.6582945824938,466.708236456234,193.416763543766,1,0,"Subject248","suicide",358.933333333333,53.3646039278936,492.344843153067,225.521823513599,0,0
"533","Subject249","negative",454.0625,157.563730492352,847.971826230881,60.153173769119,1,0,"Subject249","neutral",440.0625,55.031468270436,577.64117067609,302.48382932391,0,0,"Subject249","positive",396.6875,35.2868601606887,484.904650401722,308.470349598278,0,0,"Subject249","suicide",417.6875,36.4814450554434,508.891112638608,326.483887361392,0,0
"537","Subject25","negative",394.846153846154,65.1035664074892,557.605069864877,232.087237827431,0,0,"Subject25","neutral",460.875,160.98130991782,863.328274794549,58.4217252054506,0,0,"Subject25","positive",449.375,137.097471408727,792.118678521817,106.631321478183,0,0,"Subject25","suicide",434.642857142857,85.0670388511384,647.310454270703,221.975260015011,0,0
"541","Subject250","negative",416.125,35.5394147391315,504.973536847829,327.276463152171,0,0,"Subject250","neutral",430.375,67.8516764715508,600.004191178877,260.745808821123,0,0,"Subject250","positive",400,47.5128052914861,518.782013228715,281.217986771285,0,0,"Subject250","suicide",422,33.5658556671309,505.914639167827,338.085360832173,0,0
"545","Subject251","negative",403.125,93.894888039765,637.862220099412,168.387779900588,1,0,"Subject251","neutral",410,86.7017877555013,626.754469388753,193.245530611247,0,0,"Subject251","positive",365.3125,57.0341637383536,507.897909345884,222.727090654116,0,0,"Subject251","suicide",396.8125,61.3266866869555,550.129216717389,243.495783282611,0,0
"549","Subject252","negative",558.5,301.195617497997,1311.48904374499,-194.489043744994,1,0,"Subject252","neutral",425.5,70.0885154643755,600.721288660939,250.278711339061,1,0,"Subject252","positive",419.8125,87.2079650414265,637.832412603566,201.792587396434,1,0,"Subject252","suicide",576.125,381.498951505768,1529.87237876442,-377.622378764419,1,0
"553","Subject253","negative",376.0625,84.6628361994407,587.719590498602,164.405409501398,0,0,"Subject253","neutral",403.125,106.536926305702,669.467315764256,136.782684235744,0,0,"Subject253","positive",364.333333333333,110.947005796633,641.700847824916,86.9658188417511,1,0,"Subject253","suicide",361,112.669427974052,642.673569935129,79.326430064871,1,0
"557","Subject254","negative",437.5,45.8940809545922,552.235202386481,322.764797613519,0,0,"Subject254","neutral",516.5,173.993103311597,951.482758278992,81.517241721008,1,0,"Subject254","positive",476.625,86.7831588885002,693.58289722125,259.66710277875,0,0,"Subject254","suicide",461.8125,46.5578045730967,578.207011432742,345.417988567258,0,0
"561","Subject255","negative",412.3125,83.491092339243,621.040230848108,203.584769151893,1,0,"Subject255","neutral",393,40.8362583986339,495.090645996585,290.909354003415,0,0,"Subject255","positive",398.8125,49.1042683141361,521.57317078534,276.05182921466,1,0,"Subject255","suicide",437.6875,77.3440096796987,631.047524199247,244.327475800753,0,0
"565","Subject256","negative",431.6875,60.1306563520916,582.014140880229,281.360859119771,0,0,"Subject256","neutral",427,77.3597655977145,620.399413994286,233.600586005714,1,0,"Subject256","positive",424.4375,62.9221410421907,581.742852605477,267.132147394523,0,0,"Subject256","suicide",461.625,60.5451622069564,612.987905517391,310.262094482609,0,0
"569","Subject257","negative",413.3125,95.7014237093681,652.56605927342,174.05894072658,0,0,"Subject257","neutral",366.066666666667,62.4436507886072,522.175793638185,209.957539695149,0,0,"Subject257","positive",397.5625,72.6452281066463,579.175570266616,215.949429733384,0,0,"Subject257","suicide",397.1875,62.8418318744237,554.292079686059,240.082920313941,0,0
"573","Subject258","negative",530.3125,112.965905623482,812.727264058704,247.897735941296,0,0,"Subject258","neutral",538.125,131.661624376024,867.279060940061,208.970939059939,0,0,"Subject258","positive",533.625,79.4723222260429,732.305805565107,334.944194434893,0,0,"Subject258","suicide",536.6875,77.9373412855909,731.530853213977,341.844146786023,0,0
"577","Subject259","negative",363.933333333333,101.001744445096,616.437694446072,111.428972220595,1,0,"Subject259","neutral",340.125,49.2921562387635,463.355390596909,216.894609403091,0,0,"Subject259","positive",338.25,50.5417319318073,464.604329829518,211.895670170482,1,0,"Subject259","suicide",355.5,50.7700699231348,482.425174807837,228.574825192163,0,0
"581","Subject26","negative",493.210526315789,128.454738655454,814.347372954424,172.073679677155,1,0,"Subject26","neutral",643.125,358.823981918712,1540.18495479678,-253.934954796779,1,0,"Subject26","positive",534.545454545455,123.229065554367,842.618118431373,226.472790659536,0,0,"Subject26","suicide",521.391304347826,157.815121734963,915.929108685235,126.853500010417,1,0
"585","Subject260","negative",480.4375,42.3288219380916,586.259554845229,374.615445154771,0,0,"Subject260","neutral",451.625,30.7091191667882,528.397797916971,374.852202083029,0,0,"Subject260","positive",457,32.9565370349091,539.391342587273,374.608657412727,0,0,"Subject260","suicide",469.875,32.0122372434876,549.905593108719,389.844406891281,1,0
"589","Subject261","negative",424.052631578947,58.7882014657614,571.023135243351,277.082127914544,0,0,"Subject261","neutral",423.954545454545,67.4158927657462,592.494277368911,255.41481354018,0,0,"Subject261","positive",476.708333333333,248.373575428254,1097.64227190397,-144.225605237301,1,0,"Subject261","suicide",482,119.712154771351,781.280386928379,182.719613071621,1,0
"593","Subject262","negative",315.4375,50.0772320188194,440.630580047048,190.244419952952,0,1,"Subject262","neutral",322.5,61.7824138947862,476.956034736965,168.043965263035,0,1,"Subject262","positive",307.8,56.9676599985842,450.21914999646,165.38085000354,0,1,"Subject262","suicide",329,69.3407047363476,502.351761840869,155.648238159131,0,0
"597","Subject263","negative",350.666666666667,165.658099894349,764.811916402539,-63.4785830692055,0,0,"Subject263","neutral",319.125,123.98206955616,629.080173890401,9.16982610959928,0,0,"Subject263","positive",450.142857142857,286.027637692251,1165.21195137348,-264.92623708777,0,0,"Subject263","suicide",472.785714285714,196.6563494531,964.426587918464,-18.8551593470357,0,0
"601","Subject264","negative",429.571428571429,131.783733370065,759.030761996591,100.112095146266,0,0,"Subject264","neutral",334,5.65685424949238,348.142135623731,319.857864376269,0,0,"Subject264","positive",442.285714285714,139.167422296209,790.204270026237,94.3671585451913,0,0,"Subject264","suicide",393.4,75.7350645342037,582.737661335509,204.062338664491,0,0
"605","Subject265","negative",477.375,97.7042305464132,721.635576366033,233.114423633967,1,0,"Subject265","neutral",607.875,251.053745905799,1235.5093647645,-19.7593647644967,1,0,"Subject265","positive",532.9375,164.102191230546,943.192978076365,122.682021923635,1,0,"Subject265","suicide",595.75,194.476905226987,1081.94226306747,109.557736932531,0,0
"609","Subject266","negative",300.375,47.2269344054146,418.442336013536,182.307663986464,1,0,"Subject266","neutral",287.625,30.0973420753395,362.868355188349,212.381644811651,0,0,"Subject266","positive",282.3125,33.9327152857927,367.144288214482,197.480711785518,0,0,"Subject266","suicide",278,25.3207989041195,341.301997260299,214.698002739701,0,0
"613","Subject267","negative",345.6875,58.0215118153029,490.741279538257,200.633720461743,0,0,"Subject267","neutral",336.266666666667,56.731783314957,478.096124954059,194.437208379274,0,0,"Subject267","positive",354.1875,80.9602525934795,556.588131483699,151.786868516301,0,0,"Subject267","suicide",334.625,53.3115059500917,467.903764875229,201.346235124771,0,0
"617","Subject268","negative",452.6875,78.8007772804304,649.689443201076,255.685556798924,0,0,"Subject268","neutral",431.4375,63.3297915676343,589.761978919086,273.113021080914,1,0,"Subject268","positive",433.625,59.7404106670407,582.976026667602,284.273973332398,0,0,"Subject268","suicide",446.5,63.0925246496498,604.231311624124,288.768688375876,1,0
"621","Subject269","negative",594.875,395.390019926076,1583.35004981519,-393.60004981519,0,0,"Subject269","neutral",436.285714285714,134.306508015204,772.051984323725,100.519444247704,0,0,"Subject269","positive",411.769230769231,102.91108933294,669.04695410158,154.491507436881,1,0,"Subject269","suicide",574.857142857143,505.167770340187,1837.77656870761,-688.062282993325,0,0
"625","Subject27","negative",410.9375,71.3409361213228,589.289840303307,232.585159696693,0,0,"Subject27","neutral",432.25,74.0688868554132,617.422217138533,247.077782861467,1,0,"Subject27","positive",444.5625,81.1229262703625,647.369815675906,241.755184324094,0,0,"Subject27","suicide",429.25,69.6539063274032,603.384765818508,255.115234181492,0,0
"629","Subject270","negative",424.25,57.2939787412255,567.484946853064,281.015053146936,0,0,"Subject270","neutral",442.6875,91.9410816773438,672.540204193359,212.834795806641,1,0,"Subject270","positive",450.0625,89.2012471885904,673.065617971476,227.059382028524,0,0,"Subject270","suicide",432.5,35.2287761165026,520.571940291257,344.428059708743,0,0
"633","Subject271","negative",464.875,97.8705778055898,709.551444513974,220.198555486026,1,0,"Subject271","neutral",495.25,126.755670484598,812.139176211495,178.360823788505,0,0,"Subject271","positive",502.3125,100.605313809295,753.825784523237,250.799215476763,0,0,"Subject271","suicide",483.0625,113.518555751912,766.858889379781,199.266110620219,1,0
"637","Subject272","negative",478.055555555556,277.970051755945,1172.98068494542,-216.869573834306,1,0,"Subject272","neutral",410.722222222222,65.9819989315763,575.677219551163,245.767224893281,1,0,"Subject272","positive",404.409090909091,76.2849664343906,595.121506995068,213.696674823114,1,0,"Subject272","suicide",427.8125,289.346901083572,1151.17975270893,-295.554752708931,1,0
"641","Subject273","negative",274.428571428571,68.4596616609027,445.577725580828,103.279417276315,0,0,"Subject273","neutral",292.333333333333,92.9989759288215,524.830773155387,59.8358935112796,0,1,"Subject273","positive",303.428571428571,96.2102779458493,543.954266293195,62.9028765639481,1,0,"Subject273","suicide",267.769230769231,46.4957952331066,384.008718851997,151.529742686464,0,1
"645","Subject274","negative",478.066666666667,207.907076312838,997.834357448763,-41.7010241154292,1,0,"Subject274","neutral",480.5,226.691861344866,1047.22965336217,-86.2296533621653,1,0,"Subject274","positive",432.875,103.366580672865,691.291451682164,174.458548317836,0,1,"Subject274","suicide",431.866666666667,74.2879212126388,617.586469698264,246.14686363507,0,0
"649","Subject276","negative",369.625,86.8231988419158,586.68299710479,152.56700289521,0,0,"Subject276","neutral",452.5,129.203973107125,775.509932767812,129.490067232188,0,0,"Subject276","positive",420,85.6833493955294,634.208373488823,205.791626511177,0,0,"Subject276","suicide",628,341.156855419908,1480.89213854977,-224.89213854977,0,0
"653","Subject277","negative",621.75,168.492729813485,1042.98182453371,200.518175466288,0,0,"Subject277","neutral",550.375,150.949384452758,927.748461131896,173.001538868104,1,0,"Subject277","positive",712.875,371.048222382662,1640.49555595665,-214.745555956655,1,0,"Subject277","suicide",517.333333333333,203.205268023201,1025.34650339134,9.32016327533086,1,0
