"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"281","Subject183","negative",540.666666666667,84.5348740315867,709.73641472984,371.596918603493,2,0,"Subject183","neutral",651.416666666667,295.141074103874,1241.69881487441,61.1345184589188,2,0,"Subject183","positive",590.666666666667,93.3598306072504,777.386327881168,403.947005452166,0,0,"Subject183","suicide",568.25,92.1285727287874,752.507145457575,383.992854542425,2,0
"285","Subject184","negative",390.454545454545,92.1317520741885,574.718049602923,206.191041306168,2,0,"Subject184","neutral",340,43.2366946551871,426.473389310374,253.526610689626,0,0,"Subject184","positive",352.583333333333,53.2777110314775,459.138755396288,246.027911270378,0,0,"Subject184","suicide",405.75,93.9233035860736,593.596607172147,217.903392827853,0,0
"289","Subject186","negative",633.166666666667,237.2431639491,1107.65299456487,158.680338768466,2,0,"Subject186","neutral",482.833333333333,109.596757595115,702.026848523563,263.639818143104,0,0,"Subject186","positive",537.166666666667,122.778580013555,782.723826693777,291.609506639557,0,0,"Subject186","suicide",572,187.638412679929,947.276825359859,196.723174640141,2,0
"293","Subject187","negative",440.25,69.4251238824027,579.100247764805,301.399752235195,0,0,"Subject187","neutral",473.583333333333,169.319075344045,812.221484021423,134.945182645244,2,0,"Subject187","positive",502.818181818182,143.777485608719,790.37315303562,215.263210600744,2,0,"Subject187","suicide",534.583333333333,133.227793374867,801.038920083067,268.1277465836,0,0
"297","Subject188","negative",476.583333333333,121.917618895308,720.418571123948,232.748095542718,2,0,"Subject188","neutral",413.416666666667,83.1326423968591,579.681951460385,247.151381872948,2,0,"Subject188","positive",435.727272727273,84.4117921226096,604.550856972492,266.903688482054,0,0,"Subject188","suicide",391.333333333333,68.8493419290117,529.032017191357,253.63464947531,2,0
"301","Subject189","negative",463.583333333333,33.8576517158256,531.298636764984,395.868029901682,0,0,"Subject189","neutral",483,58.4078612934044,599.815722586809,366.184277413191,2,0,"Subject189","positive",491.5,71.0058172754636,633.511634550927,349.488365449073,2,0,"Subject189","suicide",446.166666666667,50.6511227109929,547.468912088652,344.864421244681,0,0
"305","Subject19","negative",480.272727272727,106.413471138887,693.099669550502,267.445784994952,2,0,"Subject19","neutral",390.333333333333,76.6475086334197,543.628350600173,237.038316066494,0,0,"Subject19","positive",479.833333333333,118.221482145081,716.276297623495,243.390369043171,2,0,"Subject19","suicide",399.909090909091,113.168609601489,626.246310112069,173.571871706113,0,2
"309","Subject190","negative",574.222222222222,52.0741050648079,678.370432351838,470.074012092606,0,0,"Subject190","neutral",628.666666666667,103.685043450317,836.036753567301,421.296579766033,2,0,"Subject190","positive",592.1,69.0742544771852,730.248508954371,453.951491045629,0,0,"Subject190","suicide",612.8,94.8192740788607,802.438548157721,423.161451842279,2,0
"313","Subject191","negative",595.416666666667,257.342423996522,1110.10151465971,80.7318186736222,0,0,"Subject191","neutral",720.333333333333,221.337567621449,1163.00846857623,277.658198090434,0,0,"Subject191","positive",693.636363636364,206.532493801026,1106.70135123842,280.571376034311,0,0,"Subject191","suicide",645.083333333333,206.287034444024,1057.65740222138,232.509264445284,0,0
"317","Subject192","negative",710.916666666667,172.277056098515,1055.4707788637,366.362554469636,0,2,"Subject192","neutral",664.5,275.252453292388,1215.00490658478,113.995093415224,2,0,"Subject192","positive",596,182.278334709169,960.556669418338,231.443330581662,4,0,"Subject192","suicide",610.5,100.642717181817,811.785434363633,409.214565636367,0,0
"321","Subject193","negative",380.75,56.7896576622126,494.329315324425,267.170684675575,0,2,"Subject193","neutral",340.25,58.1499186884923,456.549837376984,223.950162623016,0,0,"Subject193","positive",409.75,89.0745901404865,587.899180280973,231.600819719027,2,0,"Subject193","suicide",365.5,45.9839291397596,457.467858279519,273.532141720481,0,2
"325","Subject194","negative",473.5,54.9442405099697,583.388481019939,363.611518980061,0,0,"Subject194","neutral",458.083333333333,106.387689982019,670.858713297371,245.307953369296,2,0,"Subject194","positive",520.916666666667,163.245058961557,847.406784589781,194.426548743552,2,0,"Subject194","suicide",439.25,54.2540321082221,547.758064216444,330.741935783556,0,0
"329","Subject195","negative",582.416666666667,103.479851711069,789.376370088806,375.456963244528,2,0,"Subject195","neutral",536.416666666667,80.1123757831659,696.641418232998,376.191915100335,2,0,"Subject195","positive",604.666666666667,192.234609078429,989.135884823524,220.19744850981,2,0,"Subject195","suicide",612.083333333333,216.502418234645,1045.08816980262,179.078496864043,2,0
"333","Subject196","negative",884.75,348.247069964889,1581.24413992978,188.255860070222,2,0,"Subject196","neutral",908.545454545455,332.621152617856,1573.78775978117,243.303149309742,0,0,"Subject196","positive",891.363636363636,457.523618485277,1806.41087333419,-23.683600606918,2,0,"Subject196","suicide",1075.45454545455,401.669696958266,1878.79393937108,272.115151538013,0,0
"337","Subject197","negative",449.636363636364,56.4155884017761,562.467540439916,336.805186832811,2,0,"Subject197","neutral",535.333333333333,141.522979134798,818.379291602929,252.287375063738,2,0,"Subject197","positive",584.181818181818,168.084342876861,920.350503935541,248.013132428095,2,0,"Subject197","suicide",537.583333333333,118.3358950529,774.255123439134,300.911543227533,2,0
"341","Subject198","negative",448.583333333333,76.1456936843225,600.874720701978,296.291945964688,0,0,"Subject198","neutral",460.583333333333,65.7881426257417,592.159618584817,329.00704808185,0,0,"Subject198","positive",488.75,121.077140340543,730.904280681085,246.595719318915,2,0,"Subject198","suicide",451.166666666667,133.853803008021,718.874272682709,183.459060650624,2,0
"345","Subject199","negative",432.75,47.6566068233256,528.063213646651,337.436786353349,2,0,"Subject199","neutral",391.833333333333,51.5428624221304,494.919058177594,288.747608489072,2,0,"Subject199","positive",414.916666666667,101.745170451206,618.407007569078,211.426325764255,2,0,"Subject199","suicide",433.333333333333,104.18155835583,641.696450044994,224.970216621673,2,0
"349","Subject2","negative",508.75,77.5518059666933,663.853611933387,353.646388066613,2,0,"Subject2","neutral",483.25,75.29781450723,633.84562901446,332.65437098554,0,0,"Subject2","positive",535.181818181818,117.774456104974,770.730730391767,299.63290597187,2,0,"Subject2","suicide",450.583333333333,71.5899656963586,593.76326472605,307.403401940616,2,0
"353","Subject20","negative",649.916666666667,165.768543894575,981.453754455816,318.379578877517,0,0,"Subject20","neutral",638.75,145.111126831938,928.972253663876,348.527746336124,0,0,"Subject20","positive",722.916666666667,347.066829383004,1417.05032543267,28.7830079006592,2,0,"Subject20","suicide",661.833333333333,125.510320610339,912.853974554012,410.812692112655,0,0
"357","Subject200","negative",632.333333333333,162.471848174616,957.277029682565,307.389636984102,0,0,"Subject200","neutral",646.090909090909,246.15962863671,1138.41016636433,153.77165181749,2,0,"Subject200","positive",677.727272727273,137.7147437617,953.156760250673,402.297785203873,2,0,"Subject200","suicide",566.75,108.718323722561,784.186647445121,349.313352554879,0,0
"361","Subject201","negative",530.75,134.806221634257,800.362443268514,261.137556731487,2,0,"Subject201","neutral",606.916666666667,239.921530046201,1086.75972675907,127.073606574265,2,0,"Subject201","positive",608.333333333333,360.704463716389,1329.74226076611,-113.075594099444,2,0,"Subject201","suicide",595.666666666667,228.676849395113,1053.02036545689,138.31296787644,2,0
"365","Subject202","negative",469.583333333333,116.595516606573,702.774366546479,236.392300120187,2,0,"Subject202","neutral",431.416666666667,52.5612823834912,536.539231433649,326.294101899684,0,0,"Subject202","positive",425.916666666667,32.8539808542437,491.624628375154,360.208704958179,2,2,"Subject202","suicide",451.090909090909,79.4498398757169,609.990588842343,292.191229339475,2,0
"369","Subject203","negative",581.545454545455,190.351736398131,962.248927341716,200.841981749193,2,0,"Subject203","neutral",617.363636363636,345.371372990561,1308.10638234476,-73.3791096174858,2,0,"Subject203","positive",457.818181818182,85.9244609352482,629.667103688678,285.969259947685,2,0,"Subject203","suicide",553.083333333333,265.718536387114,1084.52040610756,21.6462605591049,2,0
"373","Subject204","negative",353.083333333333,59.1408904865004,471.365114306334,234.801552360333,2,0,"Subject204","neutral",332.333333333333,69.3777728261641,471.088878985662,193.577787681005,2,0,"Subject204","positive",322.333333333333,37.5634728526746,397.460279038683,247.206387627984,0,0,"Subject204","suicide",421.75,126.811825672667,675.373651345333,168.126348654667,2,0
"377","Subject205","negative",516.454545454545,97.0786265882441,710.611798631034,322.297292278057,0,0,"Subject205","neutral",573.818181818182,209.581814088286,992.981809994753,154.65455364161,2,0,"Subject205","positive",501.25,78.7159174003194,658.681834800639,343.818165199361,0,0,"Subject205","suicide",524.1,137.246953757777,798.593907515555,249.606092484445,2,0
"381","Subject206","negative",490.25,62.590629941883,615.431259883766,365.068740116234,0,0,"Subject206","neutral",598.9,139.958226850578,878.816453701156,318.983546298844,0,0,"Subject206","positive",601.666666666667,147.534127714843,896.734922096353,306.59841123698,0,0,"Subject206","suicide",690.416666666667,349.845048515789,1390.10676369824,-9.27343036491061,2,0
"385","Subject207","negative",786.75,224.03614809261,1234.82229618522,338.67770381478,2,0,"Subject207","neutral",733.083333333333,149.282608168029,1031.64854966939,434.518116997275,0,0,"Subject207","positive",743.083333333333,246.030912986412,1235.14515930616,251.021507360509,2,0,"Subject207","suicide",882.75,233.670196793612,1350.09039358722,415.409606412777,0,0
"389","Subject208","negative",476.727272727273,85.152066674124,647.031406075521,306.423139379025,0,0,"Subject208","neutral",555.090909090909,120.85682560109,796.804560293089,313.377257888729,0,0,"Subject208","positive",471.5,88.7613595398832,649.022719079766,293.977280920234,0,0,"Subject208","suicide",509.5,96.609087509787,702.718175019574,316.281824980426,0,0
"393","Subject209","negative",554.333333333333,90.316673152167,734.966679637667,373.699987028999,0,0,"Subject209","neutral",505.090909090909,76.5512023425274,658.193313775964,351.988504405854,0,0,"Subject209","positive",541,98.6006437936474,738.201287587295,343.798712412705,0,0,"Subject209","suicide",520.545454545455,137.930530227471,796.406515000396,244.684394090513,2,0
"397","Subject21","negative",778.333333333333,313.11932253524,1404.57197840381,152.094688262854,2,0,"Subject21","neutral",706.454545454545,249.936130369479,1206.3268061935,206.582284715587,2,0,"Subject21","positive",671.916666666667,197.228385968866,1066.3734386044,277.459894728934,2,0,"Subject21","suicide",686.833333333333,211.578676222071,1109.99068577748,263.675980889191,2,0
"401","Subject210","negative",481.333333333333,96.2337839662901,673.800901265913,288.865765400753,2,0,"Subject210","neutral",526.75,291.373397072792,1109.49679414558,-55.9967941455848,2,0,"Subject210","positive",420.416666666667,100.816198088906,622.049062844478,218.784270488856,2,0,"Subject210","suicide",517.818181818182,169.219957272758,856.258096363697,179.378267272667,2,0
"405","Subject211","negative",431.083333333333,62.5549613412541,556.193256015842,305.973410650825,2,0,"Subject211","neutral",494.5,148.673847880111,791.847695760221,197.152304239779,2,0,"Subject211","positive",477.909090909091,137.21408684135,752.337264591792,203.48091722639,2,0,"Subject211","suicide",465.545454545455,73.1604416091799,611.866337763814,319.224571327095,2,0
"409","Subject212","negative",588,242.083708124133,1072.16741624827,103.832583751734,2,0,"Subject212","neutral",603.75,173.543692030215,950.837384060431,256.662615939569,0,0,"Subject212","positive",700.416666666667,317.217099800432,1334.85086626753,65.982467065803,0,0,"Subject212","suicide",635.545454545455,351.817962571383,1339.18137968822,-68.0904705973107,2,0
"413","Subject213","negative",471.083333333333,82.8990568293054,636.881446991944,305.285219674722,2,0,"Subject213","neutral",457.666666666667,58.6727598943768,575.01218645542,340.321146877913,0,0,"Subject213","positive",479.636363636364,91.0356002862645,661.707564208893,297.565163063835,0,0,"Subject213","suicide",510.166666666667,90.2179325983412,690.602531863349,329.730801469984,0,0
"417","Subject214","negative",380.083333333333,54.4657185094773,489.014770352288,271.151896314379,0,0,"Subject214","neutral",391.666666666667,48.3093893715215,488.28544540971,295.047887923624,0,2,"Subject214","positive",428.25,69.5352584946158,567.320516989232,289.179483010768,2,0,"Subject214","suicide",422.090909090909,109.080533417117,640.251975925143,203.929842256675,2,0
"421","Subject215","negative",406.416666666667,86.6180605058616,579.65278767839,233.180545654943,2,0,"Subject215","neutral",517.272727272727,171.762344622746,860.79741651822,173.748038027235,0,0,"Subject215","positive",504.583333333333,124.324581033983,753.232495401299,255.934171265368,2,0,"Subject215","suicide",451.818181818182,113.180696807672,678.179575433525,225.456788202838,0,0
"425","Subject216","negative",662.75,237.583898224716,1137.91779644943,187.582203550568,2,0,"Subject216","neutral",629.636363636364,184.310438289148,998.257240214659,261.015487058069,0,0,"Subject216","positive",580.5,178.287749829119,937.075499658238,223.924500341762,2,0,"Subject216","suicide",693.75,228.102999236901,1149.9559984738,237.544001526198,2,0
"429","Subject218","negative",471.833333333333,115.888877309507,703.611087952347,240.055578714319,2,0,"Subject218","neutral",529.583333333333,122.504628720596,774.592590774525,284.574075892142,2,0,"Subject218","positive",514.833333333333,110.993797972706,736.820929278745,292.845737387922,0,0,"Subject218","suicide",448.583333333333,82.2101848480687,613.003703029471,284.162963637196,0,0
"433","Subject219","negative",427.25,49.3261109088412,525.902221817682,328.597778182318,0,0,"Subject219","neutral",478.833333333333,121.018743308151,720.870819949635,236.795846717032,0,0,"Subject219","positive",385.363636363636,41.4781014564662,468.319839276569,302.407433450704,2,0,"Subject219","suicide",482.666666666667,104.685311733565,692.037290133796,273.296043199537,0,0
"437","Subject22","negative",432.221804511278,19.2104419470541,470.642688405386,393.80092061717,0,0,"Subject22","neutral",432.307898259705,18.8078039603961,469.923506180498,394.692290338913,0,0,"Subject22","positive",432.396825396825,19.0421961690783,470.481217734982,394.312433058669,0,0,"Subject22","suicide",427.214467005076,47.9736632940963,523.161793593269,331.267140416883,0,12
"441","Subject220","negative",738.666666666667,435.236733850388,1609.14013436744,-131.80680103411,2,0,"Subject220","neutral",617.666666666667,105.202358490122,828.07138364691,407.261949686423,2,0,"Subject220","positive",692.083333333333,155.749776094938,1003.58288552321,380.583781143458,0,0,"Subject220","suicide",708.083333333333,217.609725779027,1143.30278489139,272.86388177528,2,0
"445","Subject221","negative",405.363636363636,55.5153736361083,516.394383635853,294.33288909142,0,0,"Subject221","neutral",414.166666666667,92.5360877508439,599.238842168354,229.094491164979,0,0,"Subject221","positive",399,73.4124737653474,545.824947530695,252.175052469305,0,0,"Subject221","suicide",424.083333333333,59.3859276748044,542.855188682942,305.311477983724,0,2
"449","Subject222","negative",436.166666666667,64.9224732756839,566.011613218034,306.321720115299,0,0,"Subject222","neutral",406,67.8002180322261,541.600436064452,270.399563935548,0,0,"Subject222","positive",407.666666666667,81.1218443034206,569.910355273508,245.422978059826,2,0,"Subject222","suicide",416.75,82.9291211242154,582.608242248431,250.891757751569,2,0
"453","Subject223","negative",504.166666666667,80.6849302597114,665.536527186089,342.796806147244,0,0,"Subject223","neutral",496.25,79.3441869326292,654.938373865258,337.561626134742,2,0,"Subject223","positive",468.25,77.0241351220794,622.298270244159,314.201729755841,2,0,"Subject223","suicide",542.416666666667,131.779432540058,805.975531746783,278.857801586551,2,0
"457","Subject224","negative",397.166666666667,126.162650942161,649.491968550989,144.841364782344,2,0,"Subject224","neutral",395.083333333333,95.5873907759926,586.258114885319,203.908551781348,2,0,"Subject224","positive",407.083333333333,78.1108001588082,563.30493365095,250.861733015717,2,0,"Subject224","suicide",432.166666666667,82.5989086498419,597.36448396635,266.968849366983,2,0
"461","Subject225","negative",494.083333333333,77.012092030022,648.107517393377,340.059149273289,0,0,"Subject225","neutral",485.833333333333,132.109857666843,750.05304866702,221.613617999647,2,0,"Subject225","positive",518.416666666667,205.875208437722,930.16708354211,106.666249791223,2,0,"Subject225","suicide",471.333333333333,70.4795170162266,612.292367365787,330.37429930088,0,0
"465","Subject226","negative",553.666666666667,91.1943298517043,736.055326370075,371.278006963258,2,0,"Subject226","neutral",565.5,79.8133692625708,725.126738525141,405.873261474858,2,0,"Subject226","positive",523,41.6068556223924,606.213711244785,439.786288755215,0,2,"Subject226","suicide",540.5,67.0580540181092,674.616108036218,406.383891963782,0,0
"469","Subject227","negative",567.833333333333,262.437349321396,1092.70803197613,42.9586346905409,2,0,"Subject227","neutral",525.833333333333,156.576878371552,838.987090076437,212.67957659023,2,0,"Subject227","positive",496.25,101.652541190247,699.555082380493,292.944917619507,0,0,"Subject227","suicide",503.25,84.8980206662292,673.046041332458,333.453958667542,2,0
"473","Subject228","negative",671.909090909091,151.114875600338,974.138842109767,369.679339708415,2,0,"Subject228","neutral",665.083333333333,95.3706347415938,855.824602816521,474.342063850146,0,2,"Subject228","positive",653,118.234843683533,889.469687367067,416.530312632933,2,0,"Subject228","suicide",634.583333333333,86.3727597289123,807.328852791158,461.837813875509,2,0
"477","Subject229","negative",441,79.3521386275247,599.704277255049,282.295722744951,0,0,"Subject229","neutral",459.181818181818,84.4250224494161,628.03186308065,290.331773282986,0,0,"Subject229","positive",479,135.445801771008,749.891603542017,208.108396457983,0,0,"Subject229","suicide",458.3,158.105927183412,774.511854366824,142.088145633176,2,0
"481","Subject23","negative",434.166666666667,84.8659642262902,603.898595119247,264.434738214086,2,0,"Subject23","neutral",421.083333333333,33.514327457485,488.111988248303,354.054678418363,0,0,"Subject23","positive",465.25,95.3931225303321,656.036245060664,274.463754939336,2,0,"Subject23","suicide",465.583333333333,99.2690313225134,664.12139597836,267.045270688307,2,0
"485","Subject230","negative",377.090909090909,39.1759268780363,455.442762846982,298.739055334837,0,2,"Subject230","neutral",408.833333333333,67.2048566222947,543.243046577923,274.423620088744,2,0,"Subject230","positive",417,53.5975340120599,524.19506802412,309.80493197588,0,0,"Subject230","suicide",379,37.6390176834347,454.278035366869,303.721964633131,0,0
"489","Subject231","negative",442.818181818182,72.0010822429486,586.820346304079,298.816017332285,2,0,"Subject231","neutral",443.333333333333,86.9775916502369,617.288516633807,269.378150032859,2,0,"Subject231","positive",488.25,78.4924532511967,645.234906502393,331.265093497607,0,0,"Subject231","suicide",423.818181818182,90.3799579361309,604.578097690444,243.05826594592,2,0
"493","Subject232","negative",477.5,126.621311483254,730.742622966507,224.257377033493,2,0,"Subject232","neutral",493.583333333333,69.1544689785855,631.892271290504,355.274395376162,0,0,"Subject232","positive",431.583333333333,70.6484971172603,572.880327567854,290.286339098813,2,0,"Subject232","suicide",448.25,53.110426389781,554.470852779562,342.029147220438,0,2
"497","Subject233","negative",564,98.9970759802105,761.994151960421,366.005848039579,0,0,"Subject233","neutral",583.333333333333,123.491477145333,830.316287623999,336.350379042668,2,0,"Subject233","positive",638.25,296.257562735976,1230.76512547195,45.7348745280476,2,0,"Subject233","suicide",592.818181818182,133.038353354224,858.894888526631,326.741475109733,2,0
"501","Subject234","negative",695.75,196.276701312868,1088.30340262574,303.196597374264,0,0,"Subject234","neutral",609.8,109.4202906229,828.640581245801,390.959418754199,0,0,"Subject234","positive",584.25,144.358927676815,872.967855353631,295.532144646369,2,0,"Subject234","suicide",621.916666666667,93.6157347730682,809.148136212803,434.68519712053,2,0
"505","Subject235","negative",803.333333333333,120.470334312126,1044.27400195759,562.392664709082,2,0,"Subject235","neutral",762.666666666667,125.511359841551,1013.68938634977,511.643946983564,0,0,"Subject235","positive",788.666666666667,218.116575664735,1224.89981799614,352.433515337196,2,0,"Subject235","suicide",746.833333333333,60.2369716505004,867.307276634334,626.359390032333,0,0
"509","Subject236","negative",496.545454545455,136.308029066078,769.161512677611,223.929396413298,2,0,"Subject236","neutral",470.416666666667,90.6118893564946,651.640445379656,289.192887953677,2,0,"Subject236","positive",463.166666666667,79.4413465157275,622.049359698122,304.283973635212,2,0,"Subject236","suicide",544.75,199.032496800419,942.814993600837,146.685006399163,2,0
"513","Subject237","negative",432.636363636364,51.7544987274357,536.145361091235,329.127366181492,0,0,"Subject237","neutral",508.833333333333,105.46611517106,719.765563675454,297.901102991213,2,0,"Subject237","positive",482.181818181818,42.0743518339984,566.330521849815,398.033114513821,0,0,"Subject237","suicide",482.916666666667,122.681955962727,728.280578592121,237.552754741212,2,0
"517","Subject238","negative",563.166666666667,128.653111848901,820.472890364468,305.860442968865,0,0,"Subject238","neutral",486.5,31.6351483115798,549.77029662316,423.22970337684,0,0,"Subject238","positive",534.833333333333,103.161193692483,741.155720718299,328.510945948368,2,0,"Subject238","suicide",611.75,189.310017190575,990.370034381149,233.129965618851,2,0
"521","Subject239","negative",375.75,58.0691117473863,491.888223494773,259.611776505227,0,0,"Subject239","neutral",359.818181818182,53.2966865436942,466.41155490557,253.224808730793,2,0,"Subject239","positive",384.583333333333,55.9136886612764,496.410710655886,272.755956010781,0,0,"Subject239","suicide",399.454545454545,90.7569896417415,580.968524738028,217.940566171062,2,0
"525","Subject24","negative",454.090909090909,102.726131089699,659.543171270307,248.638646911511,2,0,"Subject24","neutral",452.333333333333,51.3154495480537,554.964232429441,349.702434237226,0,0,"Subject24","positive",418.090909090909,57.2870043360697,532.664917763048,303.51690041877,2,0,"Subject24","suicide",482.916666666667,151.687584160358,786.291834987383,179.54149834595,2,0
"529","Subject240","negative",467.333333333333,80.5312073814794,628.395748096292,306.270918570375,2,0,"Subject240","neutral",508.166666666667,155.45268164906,819.072029964787,197.261303368546,2,0,"Subject240","positive",467.916666666667,79.6115114391329,627.139689544932,308.693643788401,2,0,"Subject240","suicide",530.416666666667,98.7552603625516,727.92718739177,332.906145941563,2,0
"533","Subject241","negative",742.705882352941,255.254778177669,1253.21543870828,232.196325997602,2,0,"Subject241","neutral",708.352941176471,228.682906352342,1165.71875388115,250.987128471787,2,0,"Subject241","positive",681.705882352941,311.471534709107,1304.64895177115,58.7628129347275,2,0,"Subject241","suicide",793,289.42109706891,1371.84219413782,214.15780586218,2,0
"537","Subject242","negative",487.916666666667,79.7228441794318,647.36235502553,328.470978307803,2,0,"Subject242","neutral",452.090909090909,91.6270437781071,635.344996647123,268.836821534695,2,0,"Subject242","positive",446.083333333333,85.3009590988777,616.685251531089,275.481415135578,2,0,"Subject242","suicide",508.833333333333,175.4774026494,859.788138632134,157.878528034533,2,0
"541","Subject243","negative",708.75,115.352107460818,939.454214921637,478.045785078363,2,0,"Subject243","neutral",754.75,245.776542199723,1246.30308439945,263.196915600554,0,0,"Subject243","positive",586.636363636364,171.92150630158,930.479376239524,242.793351033203,0,0,"Subject243","suicide",773.545454545455,318.887161304781,1411.31977715502,135.771131935892,2,0
"545","Subject244","negative",449.727272727273,78.5730971881063,606.873467103485,292.58107835106,2,0,"Subject244","neutral",522.7,158.833279026518,840.366558053036,205.033441946964,0,0,"Subject244","positive",487,110.303927952449,707.607855904899,266.392144095101,0,0,"Subject244","suicide",558.333333333333,167.736508345333,893.806350024,222.860316642667,2,0
"549","Subject245","negative",571.416666666667,150.063440690543,871.543548047752,271.289785285581,2,0,"Subject245","neutral",546.666666666667,99.3267189705231,745.320104607713,348.01322872562,0,0,"Subject245","positive",559.416666666667,135.074509765558,829.565686197782,289.267647135551,2,0,"Subject245","suicide",589.666666666667,344.311874129642,1278.29041492595,-98.957081592618,2,0
"553","Subject246","negative",409,54.3691088762727,517.738217752546,300.261782247455,0,0,"Subject246","neutral",418.666666666667,61.1651573249692,540.996981316605,296.336352016728,0,0,"Subject246","positive",405,96.2245181579874,597.449036315975,212.550963684025,2,0,"Subject246","suicide",440.6,49.46067018083,539.52134036166,341.67865963834,0,0
"557","Subject247","negative",404.416666666667,55.6017802863766,515.62022723942,293.213106093914,0,0,"Subject247","neutral",418.916666666667,48.9497672123671,516.816201091401,321.017132241933,0,0,"Subject247","positive",370.454545454545,42.9071281376608,456.268801729867,284.640289179224,2,0,"Subject247","suicide",407.583333333333,103.961914709883,615.507162753099,199.659503913568,2,0
"561","Subject248","negative",387.1,47.7966085561903,482.693217112381,291.506782887619,0,2,"Subject248","neutral",349.833333333333,43.8392981008024,437.511929534938,262.154737131729,2,0,"Subject248","positive",382.6,42.3896710358351,467.37934207167,297.82065792833,0,0,"Subject248","suicide",415.5,87.1465532257612,589.793106451522,241.206893548478,0,2
"565","Subject249","negative",452.833333333333,41.388579255075,535.610491843483,370.056174823183,2,0,"Subject249","neutral",434.75,30.9729896354311,496.695979270862,372.804020729138,2,0,"Subject249","positive",422.083333333333,15.274066303682,452.631465940697,391.535200725969,0,0,"Subject249","suicide",499.333333333333,233.979312847482,967.291959028297,31.37470763837,2,0
"569","Subject25","negative",512.333333333333,145.660912565023,803.65515846338,221.011508203287,2,0,"Subject25","neutral",425.454545454545,74.003041940519,573.460629335583,277.448461573507,0,0,"Subject25","positive",428.727272727273,40.2683638299488,509.26400038717,348.190545067375,0,0,"Subject25","suicide",408.5,32.7427389893048,473.98547797861,343.01452202139,0,2
"573","Subject250","negative",439.181818181818,37.2400659347229,513.661950051264,364.701686312372,0,0,"Subject250","neutral",531.75,123.802173893957,779.354347787914,284.145652212086,2,0,"Subject250","positive",479.416666666667,53.0733017845964,585.563270235859,373.270063097474,0,0,"Subject250","suicide",495.166666666667,59.9620653026755,615.090797272018,375.242536061316,0,2
"577","Subject251","negative",848.25,232.227821049859,1312.70564209972,383.794357900283,2,0,"Subject251","neutral",755.181818181818,152.754903705448,1060.69162559271,449.672010770923,0,2,"Subject251","positive",696.333333333333,170.434908311104,1037.20314995554,355.463516711125,0,0,"Subject251","suicide",725.818181818182,190.905021601652,1107.62822502149,344.008138614878,0,0
"581","Subject252","negative",540.75,124.886122040285,790.522244080569,290.977755919431,2,0,"Subject252","neutral",564.916666666667,275.769424270202,1116.45551520707,13.377818126262,2,0,"Subject252","positive",541.25,132.703084725458,806.656169450917,275.843830549083,2,0,"Subject252","suicide",577.5,240.74034361419,1058.98068722838,96.01931277162,2,0
"585","Subject253","negative",415.666666666667,54.304028729293,524.274724125253,307.058609208081,2,0,"Subject253","neutral",430.083333333333,123.441560426704,676.966454186742,183.200212479925,2,0,"Subject253","positive",429.75,41.7968690318972,513.343738063794,346.156261936206,0,0,"Subject253","suicide",493.818181818182,79.2630559253934,652.344293668968,335.292069967395,0,0
"589","Subject254","negative",871.666666666667,351.987236263978,1575.64113919462,167.69219413871,2,0,"Subject254","neutral",856.333333333333,231.861027841861,1320.05538901705,392.611277649612,0,0,"Subject254","positive",824.083333333333,290.946419191884,1405.9761717171,242.190494949565,2,0,"Subject254","suicide",799.833333333333,246.997917024603,1293.82916738254,305.837499284127,2,0
"593","Subject255","negative",551.333333333333,179.037685288945,909.408703911223,193.257962755444,2,0,"Subject255","neutral",560.5,126.371777256461,813.243554512921,307.756445487079,0,0,"Subject255","positive",566.916666666667,179.517933382147,925.952533430961,207.880799902372,2,0,"Subject255","suicide",475.090909090909,98.3370826198429,671.765074330595,278.416743851223,2,0
"597","Subject256","negative",484.75,43.224640718199,571.199281436398,398.300718563602,0,0,"Subject256","neutral",482.333333333333,70.2694606600141,622.872254653362,341.794412013305,0,0,"Subject256","positive",473.333333333333,50.4696780829549,574.272689499243,372.393977167423,0,2,"Subject256","suicide",511.75,104.372347662212,720.494695324425,303.005304675575,0,0
"601","Subject257","negative",958.545454545455,322.03027471885,1602.60600398315,314.484905107755,0,0,"Subject257","neutral",932.636363636364,275.387959320171,1483.41228227671,381.860444996022,0,0,"Subject257","positive",915.666666666667,343.831438311005,1603.32954328868,228.003790044657,2,0,"Subject257","suicide",951.818181818182,266.610048101938,1485.03827802206,418.598085614306,0,0
"605","Subject258","negative",586.083333333333,69.8712584230683,725.82585017947,446.340816487197,0,0,"Subject258","neutral",544.083333333333,101.431886190842,746.947105715017,341.21956095165,2,0,"Subject258","positive",515.25,36.7438252724478,588.737650544896,441.762349455104,0,0,"Subject258","suicide",563.5,100.955005044219,765.410010088438,361.589989911562,0,0
